"postId","commentId","content","timestamp","likeCount"
"dqXbWo_Y3MQ","Ugy_3IhGkW-Y7F0yWJx4AaABAg","Như phim sinh tồn luôn á 😅😅","08/09/2024 19:15","1"
"dqXbWo_Y3MQ","UgwmIxCupmiYuvPUE1Z4AaABAg","TÔI đã từng sống qua thảm họa siêu bão Yagi nè","06/12/2025 22:36","1"
"dqXbWo_Y3MQ","Ugw7h-KVTwHge6eLuEx4AaABAg","Chỗ mình bão đi rùi may quá","08/09/2024 15:08","3"
"dqXbWo_Y3MQ","Ugz7aWrVUb_u39ssFB14AaABAg","Trời ơi nhà tao khó thỏi một cái tập chuyện bl của tao mất tiêu 52 cuốn sách của tao bay đi trong vòng 30 giây","07/09/2024 18:44","1"
"dqXbWo_Y3MQ","UgzpKm-DqO1cbYYR85l4AaABAg","Sắp hẹo tới nơi mà coi bộ vui dữ","08/09/2024 07:30","1"
"dqXbWo_Y3MQ","Ugx1o2f4C303kxYLH9V4AaABAg","Thật đáng sợ!
Cầu nguyện Đức Phật từ bi hỷ xả!....
Cứu hộ chúng sanh thoát khỏi, những giận dữ của cơn bão hung hăng, để người dân nơi đây, sớm trở lại cuộc sống hạnh phúc với an yên!NAM MÔ A DI ĐÀ PHẬT 🙏💙🌻🙏🙏🙏","11/09/2024 17:46","3"
"dqXbWo_Y3MQ","UgzLPiBi_S0zpZtUkJF4AaABAg","Cầu mong cho những người bình an khi gặp cơn bão yagi này","07/09/2024 19:30","1"
"dqXbWo_Y3MQ","UgwIisjFUg4VGGfW4Qx4AaABAg","Xe điân việt nam kiểu tư tin đi ra chả bị gì cả 😂😂","13/09/2024 18:43","1"
"dqXbWo_Y3MQ","Ugz_CffIsdGEiq6u11t4AaABAg","Tai hại nhất là nhà làm bằng kính","16/09/2024 22:30","1"
"dqXbWo_Y3MQ","UgwKjoeRxcFHPotRIld4AaABAg","Mik ở miền nam chỉ mưa thôi lâu lâu thì cũng có gió nhưng gió cx ko mạnh lắm😢😢😢","09/09/2024 20:14","1"
"dqXbWo_Y3MQ","UgywRNa77npv7SukS4l4AaABAg","Nam mô a di đà phật mong gia đình và  mọi người đều bình an 🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀","07/09/2024 19:06","3"
"dqXbWo_Y3MQ","UgyMRoJWAamugUg7RG94AaABAg","Thương quá, năm nào cũng mưa với bảo viếng hoài😂😂😂❤🙏","07/09/2024 23:49","1"
"dqXbWo_Y3MQ","UgwZ16RXMWvSM7pzJth4AaABAg","Vữa qua bão xong
Hải phòng
Bão gì mạnh giữ 
Nhà tui ngập nước luôn","08/09/2024 15:04","1"
"dqXbWo_Y3MQ","UgwaGRpe2uOwfP60HHF4AaABAg","Báo đến nhà tui vào 2giờ 😔😔😥 tạm biệt bẩm tâm 😭😭😭","07/09/2024 19:54","2"
"dqXbWo_Y3MQ","Ugz_BvJeWcqFaEraC1F4AaABAg","Mẹ nói bão yagi mà lấy hình china😂 
Và mình mn những bạn ở mình bắc mạnh khỏe nha😊❤","08/09/2024 21:47","1"
"dqXbWo_Y3MQ","UgxBNA8Z7vilLV5tjuN4AaABAg","🙏🙏🙏 cầu cho mọi người đều đc bình an","10/09/2024 08:19","1"
"dqXbWo_Y3MQ","UgwhS7Wcy9sKc6l8wsp4AaABAg","Cầu xin trời Phật phù hộ cho mọi người được bình an 🙏🙏🙏","12/09/2024 00:27","1"
"dqXbWo_Y3MQ","UgyuBlfbsWzI5_o1zJ94AaABAg","Con Nam Mô A Di Đà Phật 
Con cầu mong cho tất cả mọi người đều được bình an ạ","11/09/2024 08:27","1"
"dqXbWo_Y3MQ","UgwRLV4rES-IsiTf3vJ4AaABAg","Miền bắc tôi đây mưa từ sáng đến tối chỗ tôi còn mất cả điện","08/09/2024 18:52","1"
"dqXbWo_Y3MQ","UgyMzSEEJtapOt636YB4AaABAg","Tuyên Quang mn chờ bão mòn mỏi mà chỉ tý gió and tý mưa(mưa liên tục) và bây h thành phố của bọn tui nước sông lô dâng cao đến nổi ngập cả thành phố luôn rồi😅(ghim tui đi mà)","10/09/2024 21:38","1"
"dqXbWo_Y3MQ","Ugw93X7lk-CCQLyBN_Z4AaABAg","Chưa bao giờ tôi mừng vì tôi ở tỉnh lẻ đến vậy 😅","07/09/2024 19:22","1"
"dqXbWo_Y3MQ","Ugyto-t0UkSbBvAXTW14AaABAg","Hôm qua nhà mình đổ một cây mít to nhất nhà mình 😢😢😢","08/09/2024 12:34","1"
"dqXbWo_Y3MQ","UgxvB_aMmbmZ5N9cYzF4AaABAg","Ở Bắc Ninh chỗ tôi còn là tôn giả mái nhà cơ mà ghê lắm xong là ô tô còn phải đứng thành hàng chắn gió cho xe máy đi","08/09/2024 13:11","1"
"A46FMePjzsg","Ugy_dFnLC7gbJKCTxf54AaABAg","Miền Bắc lâu rồi mới có 1 trận bão kinh khủng như này, thật là khủng khiếp.","11/09/2024 21:24","11"
"A46FMePjzsg","UgxIOCeCd6lKs6D18XF4AaABAg","mình là 1một trong số những  người chủ quan về cơn bão đợt này. Có lẽ vì các năm trước nếu có bão cũng không thấy thiệt hại quá nhiều hoặc khu mình ở năm đấy chưa thấy có thiệt hại gì đáng kể, cùng lắm là đổ vài cái cây. nhưng không ngờ năm nay thiệt hại lại nặng nề như vậy. cầu chúc cho những ai chịu ảnh hưởng bởi đợt bão lần này sẽ vượt qua được","11/09/2024 18:26","53"
"A46FMePjzsg","UgxLqXSP88dUxe9org94AaABAg","bão thì cũng đến rồi mưa gió lũ lụt sạt lở xảy ra rồi giờ là lúc tập trung khắc phục và gia cố.đặc biệt là chúc các a bộ đoiij và công an sức khoẻ vững chãi để giúp dân","11/09/2024 22:01","14"
"A46FMePjzsg","UgzWeezjsqJG7ZnxTvN4AaABAg","cái câu ""không có nghệ sĩ thì ai sẽ giúp dân"" chỉ cần sửa mỗi chữ ""nghệ"" thành chữ ""chiến"" thôi là chuẩn không cần chỉnh","11/09/2024 19:55","48"
"A46FMePjzsg","Ugxw9sD80ludufvJ3UZ4AaABAg","Bài viết đầy đủ áp dụng từ ngữ súc tích hợp lý cho từng hoàn cảnh thời gian và địa điểm cũng như tinh thần đoàn kiết gắn bó của quân và dân trên cả nước mà đó là truyền thống quý báu của quân và dân  Việt Nam ta đó còn là niềm tự hào của dân tộc ta tôi thật tự hào mình là người con đất Việt thân yêu","15/09/2024 07:46","4"
"A46FMePjzsg","Ugy-tD1YbloioQpsKll4AaABAg","Người lính thời bình cũng gian nan vất vả,họ cũng phải hy sinh vì sự bình an của dân trong mưa bão.","11/09/2024 23:48","7"
"A46FMePjzsg","Ugx2p_YKzgi0NgQSvQ54AaABAg","Admin nên bổ sung cả nội dung là lực lượng Công an và Quân đội (nói chung là lực lượng vũ trang) nhé","12/09/2024 08:09","7"
"A46FMePjzsg","Ugwg1_L7vbUZpeOMK-p4AaABAg","Từng nghe đc câu nói: Khi ta ngủ thì họ thức, khi ta thức thì có lẽ họ đã hi sinh. Cảm ơn các anh, các anh hùng trong thời bình ❤","11/09/2024 20:34","32"
"A46FMePjzsg","UgxMyeqPkImdnMFuwF94AaABAg","Thật sự đáng sợ, mong rằng đồng bào miền bắc sớm vượt qua khó khăn lúc này","11/09/2024 20:02","13"
"A46FMePjzsg","UgzN9WD6N2SFwX0AVGh4AaABAg","Ghép hình Huy chém gió với tiếng chó sủa rất hay, rất chính xác.kkk","11/09/2024 21:01","6"
"A46FMePjzsg","UgwqlUAug8e1kEPeTMR4AaABAg","Tôi ở Bắc Ninh, đến hôm bão vào Bắc Ninh nó đã được cho là yếu hơn khi đánh vào Quảng Ninh, Hải Phòng. Mà nó vẫn quật đổ hàng chục cây cối, gốc to chắc thì nó cũng cho làm nghiêng thấy mặt đất sau đó nó làm đứt dây điện khiến điện mất gần 3 ngày. 😅

Kêu yếu thì chịu.","12/09/2024 00:55","7"
"A46FMePjzsg","Ugyux2mCtyC6e2-s9Xp4AaABAg","Nhìn thấy người dân khổ quá 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢","11/09/2024 20:58","4"
"A46FMePjzsg","Ugxq6ogkNdNUY2AjAh54AaABAg","trong gian khó, quân đội vẫn là quan trọng nhất, hoan hô BTQP Phan Văn Giang","12/09/2024 01:21","2"
"A46FMePjzsg","UgxFGE7O04DF_PCRSGF4AaABAg","Bài viết chi tiết, hay và sắc bén 👍","12/09/2024 08:00","1"
"A46FMePjzsg","UgybYjOH4tkCINdoZ7J4AaABAg","Kênh này nói rất chi tiết và đầy đủ về bão yagi","18/09/2024 10:11","0"
"A46FMePjzsg","Ugx72SzX1UvWUPEJMBV4AaABAg","Đang nằm nghe phê phê ad ghép tiếng chó làm mấy em ki nhà mình hùa theo tỉnh cmn giấc mộng đẹp 😂😂😂","11/09/2024 18:28","19"
"A46FMePjzsg","UgwyMrM_Ku7w0w5UawZ4AaABAg","Hay hay hay cảm ơn video Việt Nam muôn năm.","12/09/2024 18:27","0"
"A46FMePjzsg","UgybpdomPxosCLxVuyJ4AaABAg","Đoạn cuối hay quá","12/09/2024 09:55","1"
"A46FMePjzsg","UgzLpWYk3pNv1plak-x4AaABAg","Nhà mình đúng tâm bão , cây cối đổ hết đổ cả vào nhà , dọn dẹp đứt hơi , bão mạnh thật , muốn bay nóc nhà luôn","12/09/2024 12:21","1"
"A46FMePjzsg","UgwsrsEdMT5yCLQl2kt4AaABAg","Quá hay và đầy cảm xúc....","12/09/2024 11:54","0"
"A46FMePjzsg","UgwowIo4pwlAmYdHY0x4AaABAg","Bạn nói rất tuyệt vời!","11/09/2024 19:00","1"
"A46FMePjzsg","UgySVuVrwi_pUVb_D0J4AaABAg","Quả lồng tiếng uy tín đấy ❤❤","11/09/2024 21:33","4"
"A46FMePjzsg","Ugy8wvAlYWlO580Fy0F4AaABAg","Tự nhiên tới đoạn nói nghệ sĩ có tiếng gâu gâu hay ah","11/09/2024 21:19","3"
"A46FMePjzsg","UgzyBAUsoF5ynmscx1R4AaABAg","Xem những hình ảnh bộ đội cụ hồ mà nghẹn ngào","14/09/2024 19:20","0"
"A46FMePjzsg","UgydGnGXw9L9X_0FuAp4AaABAg","Xin góp ý một chút, hôm trước báo vnexpress cũng có bài viết về Quân đội giúp dân chống bão, trong bài viết xuất hiện rất nhiều hình ảnh lực lượng CAND giúp dân, nhưng tiêu đề thì không hề nhắc đến. Nay xem video này cũng vậy? Tại sao không là ""Lực lượng vũ trang giúp đỡ nhân dân chống bão""? CAND và QĐND trong những đợt thiên tai, bão lũ đều là nòng cốt đi đầu. Mỗi lực lượng có nhiệm vụ khác nhau, QĐ đặc thù có nhiều phương tiện như tàu, xe đặc chủng, cano.... Nên đương nhiên chiếm sóng vs hightlight nhiều hơn nhưng CAND họ đâu có ngồi yên? Huy động toàn lực lượng, các đơn vị trực 100% quân số, Công an xã cấp cơ sở cùng dân quân tự vệ tại các tỉnh phía bắc cũng dầm mình trong nước sơ tán người dân, di dời tài sản cho nhân dân. Việc họ làm nhân dân sẽ ghi nhận, lên các trang thông tin hay không không quá quan trọng. Nhưng những video, bài viết như thế này liệu có là cơ hội cho 1 số thành phần cơ hội nhảy vào chê bai, kích động hay không??? Đó là điều cần suy nghĩ","12/09/2024 08:00","8"
"A46FMePjzsg","Ugx5tQ2KIL_DIgDy5W94AaABAg","Chuẩn luôn","11/09/2024 20:27","0"
"A46FMePjzsg","UgyfWLFumsd0YJ1vzp54AaABAg","Like thứ 300 nè❤","11/09/2024 19:19","0"
"A46FMePjzsg","UgweymVQl3XmdL0wOOh4AaABAg","16:08 đoạn này hay nè ad 😂","11/09/2024 21:10","4"
"A46FMePjzsg","Ugz3kYtlSPG51jC0Toh4AaABAg","Đang có tý mây, bắn cho mấy quả pháo gây mưa, trong lúc ấy tích nước thuỷ điện, bão vào thì xả luôn 1 thể. Nam thuỷ bắc điều. Combo kế hoạch ấy, chuẩn bị vài trăm tàu chiến, đẩy quân ra đảo lúc đối phương bận lo bão... hehe....😢","11/09/2024 21:22","0"
"A46FMePjzsg","Ugzt9lmFbCNd8M301Ip4AaABAg","Mới hôm 2/9 còn đc đi thăm quan Bảo tàng quảng Ninh với quảng trường gần đấy mà bâyh đã nát thế này r 😢😢","12/09/2024 11:56","0"
"A46FMePjzsg","UgxWH5vE3x7FnegkrV14AaABAg","60 năm mới có một lần và lần này đã được chứng kiến sức tàn phá của gió bão! Đi khắc phục từ hôm 8/9 tới giờ chưa hết việc! Đấy là ở Hà Nội còn các tỉnh thì quá lớn về thiệt hại!  Vào tới Hà Nội đã giảm đi khá nhiều rồi đấy!","11/09/2024 22:01","8"
"A46FMePjzsg","UgzVK9NLXFbTADzb_B14AaABAg","quá khủng khiếp","12/09/2024 05:44","0"
"A46FMePjzsg","UgzdX-AFW3M6CNvawut4AaABAg","Gáy khét quá :))","11/09/2024 20:59","0"
"A46FMePjzsg","Ugx5iRK-40zZWj2Wz8x4AaABAg","căng","11/09/2024 19:53","0"
"A46FMePjzsg","UgwQx6rxudSwMR2sRcd4AaABAg","mình mong các bạn làm nội dung kênh cứ đi trải nghiệm roi moi viet nó thật kinh khun","11/09/2024 21:52","0"
"A46FMePjzsg","UgwW7GdOEscWC_rkXDd4AaABAg","✌️🇻🇳❤️✌️","11/09/2024 18:38","0"
"A46FMePjzsg","UgwsJeNhqt8VRvQJMyR4AaABAg","❤","11/09/2024 20:32","0"
"A46FMePjzsg","UgynApENPghMoJQgmwp4AaABAg","Quân đội NDVN tuyệt vời!
Nhưng chưa thấy ad nhắc đến vai trò rất quan trọng của lực lượng Công an nhân dân trước trong và sau cơn bão. Thiếu sót đấy!","15/09/2024 20:05","0"
"A46FMePjzsg","UgzLJkkoU54RzGJKbWB4AaABAg","Sau khi mọi sự đâu vào đấy bọn gâu gâu lại xuất hiện kêu gao dân chue nhân quyền, kêu gọi ủng hộ nạn nhân...","11/09/2024 19:26","7"
"A46FMePjzsg","UgwzVXJsMTRpL67EUJZ4AaABAg","Tôi cũng là người dân trong tâm bão đây giờ thổi gấm rũ ,tiền nức này chỉ bằng không ,tiền chỉ cần thiết khi bình yên ,tôi thấy bạn nói có nguoi nói không có vấn nghe xì thì dân chết ,chúng nó song trong áo tưởng a sau cơn bao sao không thấy vẫn nghe sĩ đầu hay toàn cần bộ bộ đội thôi ,nức này có tiền thuê được ai chỉ có dan ,chính quyền ban ngành bố đời thôi ,nức bảo người dân cần tinh thần vượt qua bao ,khi bảo có vấn nghe sĩ nào ra hung bạo cùng người dân không hay chỉ có bộ đội ,có tiếng mà không có miếng cac chủ bộ đội ám thầm vật vả vì dân sau bao vì dân thôi tui nó chỉ dành bóng tên tuổi của mình mà thôi sao biết được khi bảo mật điện mất nước ,khó khăn về thực phẩm ,về xinh cuộc sống ,mà chúng nó có biết người dân chịu bảo khó cực mà trời chiếu đất không mà còn gé vào ăn bún lợi dụng tên tuổi họ hào ủng hộ bơt sen thật không biết nhục khi đóng bào đang khồ","12/09/2024 15:54","2"
"A46FMePjzsg","UgwiPHxmnzvoMaBSyJ54AaABAg","Kết câu video của kênh","11/09/2024 18:47","1"
"A46FMePjzsg","Ugx9TCEV-vAEb54LrmV4AaABAg","nghe ad chửi mấy khứa cuối clip mà đã nư  VN tôi cố lên","11/09/2024 18:45","15"
"A46FMePjzsg","Ugxar-RGNFMAYaETtjd4AaABAg","Lực lượng vũ trang ❤","12/09/2024 08:41","0"
"A46FMePjzsg","UgyQSZ8H6VmQ6z_yHCt4AaABAg","❤❤❤❤❤❤","11/09/2024 22:57","0"
"A46FMePjzsg","UgzVsoAAWbn2VWJ4eYZ4AaABAg","Thực ra giờ ai cứu dân cũng đều đc cả, mỗi người san sẻ cái khó của nhau.","12/09/2024 00:50","0"
"A46FMePjzsg","UgzkVWXE4DCHaLowq5J4AaABAg","Tui ở tầng 43 ko thể mở nổi cửa logia phía sau, gió nó rít còn hơn cả trong phim kinh dị","11/09/2024 21:06","0"
"A46FMePjzsg","Ugx8HmImv1j66c-Fhkh4AaABAg","Thì tính ra thua bão Haiyan vào vũng tàu với bão Katrina vào mẽo chứ gì nữa.😂😂","12/09/2024 00:31","0"
"A46FMePjzsg","UgyWsO0DyusMyefynB94AaABAg","Quá mạnh và sống dai","18/09/2024 21:42","0"
"A46FMePjzsg","UgxcLKZ7cUay26vyqZ54AaABAg","Ko có nghệ sĩ ai sẽ giúp dân ngoài các nghệ sĩ thì các chú bộ đội và cảnh sát , Công An vs bộ đôi biên phòng cũng giúp","12/09/2024 12:07","0"
"A46FMePjzsg","UgxG2MmgvuQB7eujjuR4AaABAg","Mạnh tới mức mà nhiều trường còn cho nghỉ học tạm thời cơ mà, chứ trước kia Miền Bắc đâu như thế.","12/09/2024 16:11","0"
